Province,City,Year,Quarter,1_Bedroom_Rent,2_Bedroom_Rent,All-items,Food,Shelter,Household_ops,Clothing and footwear,Transportation,Health and personal care,"Recreation, education and reading","Alcoholic beverages, tobacco products and recreational cannabis"
New Brunswick,Saint John,2024,3,1190.0,1590.0,161.79999999999998,203.03333333333333,174.79999999999998,129.6,98.83333333333333,170.1,141.1,132.4,232.03333333333333
New Brunswick,Saint John,2024,4,1230.0,1550.0,161.16666666666666,201.5,176.76666666666665,128.53333333333333,97.5,168.29999999999998,141.86666666666665,130.79999999999998,230.03333333333333
New Brunswick,Saint John,2025,1,1180.0,1520.0,161.5666666666667,201.26666666666665,175.66666666666666,129.6,97.66666666666667,170.20000000000002,142.46666666666667,133.06666666666666,225.5333333333333
Saskatchewan,Saskatoon,2020,1,950.0,1170.0,140.6,155.5666666666667,171.70000000000002,114.39999999999999,104.96666666666665,134.66666666666666,127.7,115.36666666666667,183.6
Saskatchewan,Saskatoon,2020,2,970.0,1160.0,139.9333333333333,155.33333333333334,171.73333333333335,115.83333333333333,99.73333333333333,131.6,128.5666666666667,116.5,182.86666666666667
Saskatchewan,Saskatoon,2020,3,950.0,1190.0,141.0,155.23333333333332,171.83333333333334,116.43333333333334,102.10000000000001,134.33333333333334,129.06666666666666,117.89999999999999,182.4333333333333
Saskatchewan,Saskatoon,2020,4,970.0,1180.0,141.36666666666667,154.96666666666667,172.36666666666667,117.56666666666666,102.66666666666667,133.93333333333334,128.23333333333332,118.83333333333333,183.03333333333333
Saskatchewan,Saskatoon,2021,1,1010.0,1210.0,142.53333333333333,157.03333333333333,171.4333333333333,115.76666666666667,102.66666666666667,139.2,128.5,120.16666666666667,184.9
Saskatchewan,Saskatoon,2021,2,990.0,1220.0,143.79999999999998,158.1,172.70000000000002,115.73333333333333,103.06666666666666,141.79999999999998,129.96666666666667,120.23333333333333,188.5666666666667
Saskatchewan,Saskatoon,2021,3,990.0,1210.0,145.0,159.6,173.66666666666666,117.83333333333333,102.23333333333333,143.16666666666666,130.76666666666668,121.10000000000001,190.03333333333333
Saskatchewan,Saskatoon,2021,4,990.0,1210.0,146.26666666666668,161.26666666666668,174.9,117.86666666666667,102.39999999999999,145.5,131.9333333333333,123.13333333333333,190.73333333333335
Saskatchewan,Saskatoon,2022,1,1020.0,1210.0,149.43333333333334,166.43333333333334,178.4333333333333,119.89999999999999,100.7,151.03333333333333,132.26666666666665,124.96666666666665,193.5
Saskatchewan,Saskatoon,2022,2,1000.0,1220.0,153.86666666666667,169.56666666666666,179.9,121.76666666666667,102.8,166.4,134.46666666666667,125.56666666666666,197.23333333333335
Saskatchewan,Saskatoon,2022,3,1050.0,1310.0,155.63333333333333,174.73333333333335,182.83333333333334,122.26666666666667,102.36666666666667,167.23333333333332,136.06666666666666,125.13333333333333,200.53333333333333
Saskatchewan,Saskatoon,2022,4,1070.0,1350.0,156.83333333333334,178.1,187.5,121.56666666666666,102.76666666666667,165.23333333333335,139.36666666666667,124.93333333333334,200.66666666666666
Saskatchewan,Saskatoon,2023,1,1160.0,1350.0,157.70000000000002,182.66666666666666,189.4333333333333,121.89999999999999,102.5,162.36666666666667,141.16666666666666,125.63333333333333,202.79999999999998
Saskatchewan,Saskatoon,2023,2,1150.0,1360.0,160.43333333333334,184.4666666666667,193.1,123.3,103.43333333333334,166.70000000000002,144.0666666666667,128.4333333333333,205.0
Saskatchewan,Saskatoon,2023,3,1120.0,1360.0,161.29999999999998,186.03333333333333,194.76666666666665,122.96666666666665,102.56666666666666,167.63333333333333,144.66666666666666,129.13333333333333,207.96666666666667
Saskatchewan,Saskatoon,2023,4,1150.0,1470.0,160.36666666666667,186.76666666666665,197.13333333333333,119.8,101.36666666666667,163.36666666666667,144.53333333333333,127.63333333333333,208.66666666666666
Saskatchewan,Saskatoon,2024,1,1210.0,1490.0,160.4,189.0666666666667,197.6,120.10000000000001,97.63333333333333,162.20000000000002,145.5,126.23333333333333,211.5
Saskatchewan,Saskatoon,2024,2,1230.0,1480.0,162.53333333333333,190.46666666666667,200.0,119.66666666666667,98.7,166.63333333333333,148.4333333333333,129.63333333333333,212.4333333333333
Saskatchewan,Saskatoon,2024,3,1270.0,1510.0,163.1,192.0666666666667,201.16666666666666,120.0,97.0,167.0666666666667,148.4,130.03333333333333,212.70000000000002
Saskatchewan,Saskatoon,2024,4,1280.0,1520.0,163.03333333333333,192.4,204.33333333333334,119.36666666666667,98.93333333333334,163.26666666666665,148.5666666666667,129.5,211.73333333333335
Saskatchewan,Saskatoon,2025,1,1270.0,1490.0,164.63333333333333,193.76666666666665,206.36666666666667,120.06666666666666,99.96666666666665,165.96666666666667,148.70000000000002,131.53333333333333,212.0666666666667
Quebec,Sherbrooke,2020,1,580.0,680.0,132.76666666666665,152.26666666666665,137.6,123.46666666666665,95.43333333333334,140.03333333333333,127.33333333333333,103.26666666666667,159.73333333333332
Quebec,Sherbrooke,2020,2,590.0,700.0,132.13333333333333,154.20000000000002,137.1,123.7,89.60000000000001,137.26666666666665,127.63333333333333,103.5,160.36666666666667
Quebec,Sherbrooke,2020,3,610.0,740.0,132.79999999999998,153.26666666666668,137.5,124.26666666666667,90.33333333333333,139.26666666666668,129.16666666666666,104.46666666666665,161.03333333333333
Quebec,Sherbrooke,2020,4,680.0,810.0,133.33333333333334,153.20000000000002,138.33333333333334,124.39999999999999,92.53333333333335,139.36666666666667,131.0,104.46666666666665,162.63333333333333
Quebec,Sherbrooke,2021,1,670.0,790.0,135.0,154.9,139.1,124.53333333333335,91.3,145.0,131.0666666666667,105.43333333333334,164.33333333333334
Quebec,Sherbrooke,2021,2,730.0,880.0,137.06666666666666,155.66666666666666,141.4,126.2,93.23333333333333,148.73333333333332,133.26666666666665,106.83333333333333,166.53333333333333
Quebec,Sherbrooke,2021,3,710.0,920.0,138.79999999999998,157.46666666666667,143.5,127.66666666666667,91.36666666666667,152.03333333333333,134.0,108.13333333333333,169.06666666666666
Quebec,Sherbrooke,2021,4,800.0,890.0,140.29999999999998,160.26666666666668,144.5666666666667,128.79999999999998,93.89999999999999,154.6,134.13333333333333,108.0,169.96666666666667
Quebec,Sherbrooke,2022,1,780.0,980.0,142.73333333333332,165.13333333333333,146.29999999999998,129.86666666666667,90.8,159.66666666666666,135.53333333333333,110.36666666666667,172.73333333333335
Quebec,Sherbrooke,2022,2,830.0,1010.0,147.26666666666665,170.26666666666665,150.63333333333333,131.93333333333334,93.0,170.73333333333335,138.4333333333333,112.66666666666667,173.46666666666667
Quebec,Sherbrooke,2022,3,800.0,1060.0,148.5,173.16666666666666,151.96666666666667,133.53333333333333,91.89999999999999,169.53333333333333,140.46666666666667,114.83333333333333,175.83333333333334
Quebec,Sherbrooke,2022,4,890.0,1160.0,149.4333333333333,177.73333333333335,154.36666666666667,132.86666666666667,94.40000000000002,166.26666666666665,142.66666666666666,113.46666666666665,177.79999999999998
Quebec,Sherbrooke,2023,1,880.0,1090.0,150.6,182.4333333333333,155.93333333333334,133.53333333333333,91.86666666666667,165.4333333333333,143.53333333333333,113.60000000000001,182.1
Quebec,Sherbrooke,2023,2,960.0,1110.0,153.36666666666667,186.1,158.33333333333334,134.36666666666667,95.16666666666667,168.33333333333334,146.6,117.46666666666665,185.76666666666665
Quebec,Sherbrooke,2023,3,900.0,1180.0,155.0666666666667,187.16666666666666,161.63333333333333,133.63333333333333,92.89999999999999,172.73333333333335,147.46666666666667,119.10000000000001,187.5666666666667
Quebec,Sherbrooke,2023,4,960.0,1270.0,155.29999999999998,187.5666666666667,165.0666666666667,132.66666666666666,93.60000000000001,170.20000000000002,147.53333333333333,117.53333333333335,188.1
Quebec,Sherbrooke,2024,1,1020.0,1230.0,155.66666666666666,188.83333333333334,167.13333333333333,133.0,88.39999999999999,170.20000000000002,148.96666666666667,116.36666666666667,189.96666666666667
Quebec,Sherbrooke,2024,2,980.0,1240.0,157.56666666666666,189.33333333333334,169.4,133.20000000000002,91.36666666666667,173.53333333333333,151.43333333333334,118.43333333333334,192.26666666666665
Quebec,Sherbrooke,2024,3,1000.0,1190.0,157.66666666666666,190.29999999999998,171.6,132.9,87.36666666666667,171.53333333333333,152.0,118.96666666666665,194.03333333333333
Quebec,Sherbrooke,2024,4,1000.0,1230.0,157.73333333333335,189.70000000000002,173.76666666666665,132.16666666666666,90.06666666666666,169.43333333333334,152.6,117.46666666666665,193.0
Quebec,Sherbrooke,2025,1,1030.0,1250.0,158.63333333333333,191.69999999999996,175.5,132.46666666666667,88.0,170.79999999999998,152.23333333333332,118.36666666666667,194.13333333333333
Ontario,St. Catharines - Niagara,2020,1,1130.0,1390.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,St. Catharines - Niagara,2020,2,1160.0,1390.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,St. Catharines - Niagara,2020,3,1180.0,1420.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,St. Catharines - Niagara,2020,4,1190.0,1430.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,St. Catharines - Niagara,2021,1,1230.0,1470.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,St. Catharines - Niagara,2021,2,1290.0,1580.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,St. Catharines - Niagara,2021,3,1340.0,1580.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,St. Catharines - Niagara,2021,4,1400.0,1640.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,St. Catharines - Niagara,2022,1,1440.0,1670.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,St. Catharines - Niagara,2022,2,1440.0,1700.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,St. Catharines - Niagara,2022,3,1490.0,1790.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,St. Catharines - Niagara,2022,4,1460.0,1740.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,St. Catharines - Niagara,2023,1,1490.0,1770.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,St. Catharines - Niagara,2023,2,1520.0,1760.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,St. Catharines - Niagara,2023,3,1520.0,1790.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,St. Catharines - Niagara,2023,4,1560.0,1850.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,St. Catharines - Niagara,2024,1,1580.0,1850.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,St. Catharines - Niagara,2024,2,1580.0,1840.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,St. Catharines - Niagara,2024,3,1580.0,1870.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,St. Catharines - Niagara,2024,4,1610.0,1870.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,St. Catharines - Niagara,2025,1,1580.0,1890.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Newfoundland and Labrador,St. John's,2020,1,810.0,960.0,139.83333333333334,150.06666666666666,165.76666666666668,121.3,97.93333333333334,143.86666666666667,123.43333333333334,108.93333333333334,187.16666666666666
Newfoundland and Labrador,St. John's,2020,2,860.0,960.0,138.4333333333333,152.13333333333333,163.66666666666666,122.10000000000001,93.2,138.46666666666667,123.86666666666667,109.76666666666667,187.23333333333335
Newfoundland and Labrador,St. John's,2020,3,860.0,970.0,139.36666666666667,150.6,165.13333333333333,122.89999999999999,94.56666666666666,140.76666666666665,125.0,110.3,187.33333333333334
Newfoundland and Labrador,St. John's,2020,4,850.0,960.0,140.63333333333333,150.4,166.26666666666668,122.89999999999999,94.43333333333334,143.20000000000002,125.53333333333335,111.73333333333333,198.03333333333333
Newfoundland and Labrador,St. John's,2021,1,870.0,970.0,142.33333333333334,151.56666666666666,167.1,120.73333333333333,93.06666666666668,150.33333333333334,125.06666666666666,113.43333333333334,200.36666666666667
Newfoundland and Labrador,St. John's,2021,2,880.0,1020.0,144.0666666666667,153.5,168.9,119.96666666666665,94.53333333333335,154.46666666666667,126.43333333333334,112.83333333333333,205.20000000000002
Newfoundland and Labrador,St. John's,2021,3,910.0,1020.0,145.73333333333335,155.9,170.36666666666667,119.93333333333334,94.39999999999999,158.5,127.06666666666666,112.60000000000001,209.83333333333334
Newfoundland and Labrador,St. John's,2021,4,950.0,1060.0,146.66666666666666,157.83333333333334,170.83333333333334,120.53333333333335,94.86666666666667,160.13333333333333,127.56666666666666,112.76666666666667,210.73333333333335
Newfoundland and Labrador,St. John's,2022,1,940.0,1100.0,149.66666666666666,162.83333333333334,174.53333333333333,120.33333333333333,94.03333333333335,166.03333333333333,128.73333333333332,115.53333333333335,211.46666666666667
Newfoundland and Labrador,St. John's,2022,2,940.0,1090.0,155.0,167.26666666666665,181.46666666666667,123.43333333333334,95.56666666666668,178.36666666666667,128.96666666666667,117.03333333333335,213.26666666666665
Newfoundland and Labrador,St. John's,2022,3,1000.0,1160.0,155.16666666666666,171.76666666666665,180.13333333333333,124.26666666666667,94.86666666666667,175.36666666666667,128.1,118.3,214.29999999999998
Newfoundland and Labrador,St. John's,2022,4,1040.0,1210.0,155.93333333333334,173.96666666666667,184.70000000000002,124.36666666666667,95.53333333333335,173.0,129.9,116.2,217.79999999999998
Newfoundland and Labrador,St. John's,2023,1,1040.0,1270.0,156.76666666666668,178.76666666666665,185.63333333333333,124.73333333333333,94.93333333333334,170.63333333333333,134.63333333333333,115.96666666666665,219.66666666666666
Newfoundland and Labrador,St. John's,2023,2,1020.0,1180.0,158.5666666666667,182.0,185.53333333333333,126.5,96.46666666666665,171.36666666666667,137.9,118.83333333333333,222.76666666666665
Newfoundland and Labrador,St. John's,2023,3,1070.0,1370.0,160.53333333333333,183.79999999999998,191.13333333333333,124.10000000000001,93.03333333333335,176.20000000000002,139.73333333333335,121.23333333333333,225.29999999999998
Newfoundland and Labrador,St. John's,2023,4,1120.0,1590.0,160.03333333333333,184.4,193.9,123.16666666666667,93.33333333333333,172.5,140.53333333333333,118.56666666666666,225.96666666666667
Newfoundland and Labrador,St. John's,2024,1,1150.0,1600.0,160.76666666666668,187.1,195.6,123.3,90.03333333333335,172.23333333333335,143.23333333333332,118.5,227.6
Newfoundland and Labrador,St. John's,2024,2,1050.0,1580.0,162.53333333333333,187.9333333333333,196.6,123.36666666666667,90.8,176.5666666666667,146.46666666666667,120.56666666666666,230.9
Newfoundland and Labrador,St. John's,2024,3,1200.0,1690.0,162.70000000000002,190.16666666666666,197.96666666666667,123.93333333333334,88.46666666666665,174.6,145.43333333333334,120.8,232.4
Newfoundland and Labrador,St. John's,2024,4,1230.0,1740.0,161.56666666666666,188.1,201.0666666666667,122.03333333333335,86.56666666666666,171.9333333333333,146.0,117.96666666666665,230.9
Newfoundland and Labrador,St. John's,2025,1,1210.0,1630.0,162.36666666666667,187.4,203.63333333333335,123.5,86.43333333333334,173.86666666666667,145.06666666666666,118.39999999999999,227.0
Ontario,Thunder Bay,2020,1,930.0,1310.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Thunder Bay,2020,2,960.0,1350.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Thunder Bay,2020,3,930.0,1250.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Thunder Bay,2020,4,960.0,1240.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Thunder Bay,2021,1,950.0,1420.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Thunder Bay,2021,2,1070.0,1370.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Thunder Bay,2021,3,980.0,1410.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Thunder Bay,2021,4,1000.0,1460.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Thunder Bay,2022,1,1090.0,1460.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Thunder Bay,2022,2,1100.0,1530.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Thunder Bay,2022,3,1110.0,1460.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Thunder Bay,2022,4,1190.0,1490.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Thunder Bay,2023,1,1130.0,1580.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Thunder Bay,2023,2,1180.0,1590.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Thunder Bay,2023,3,1300.0,1660.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Thunder Bay,2023,4,1190.0,1650.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Thunder Bay,2024,1,1320.0,1740.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Thunder Bay,2024,2,1320.0,1710.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Thunder Bay,2024,3,1380.0,2000.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Thunder Bay,2024,4,1320.0,1810.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Thunder Bay,2025,1,1410.0,1800.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Ontario,Toronto,2020,1,2000.0,2490.0,138.20000000000002,154.73333333333335,149.20000000000002,124.86666666666667,92.33333333333333,142.66666666666666,130.23333333333335,116.7,176.23333333333335
Ontario,Toronto,2020,2,1930.0,2370.0,137.79999999999998,156.36666666666667,148.70000000000002,125.66666666666667,88.60000000000001,140.86666666666667,128.76666666666668,118.09999999999998,176.5666666666667
Ontario,Toronto,2020,3,1860.0,2310.0,138.5666666666667,155.83333333333334,150.06666666666666,125.53333333333335,89.7,142.29999999999998,129.20000000000002,118.43333333333334,176.76666666666665
Ontario,Toronto,2020,4,1750.0,2190.0,138.9,155.16666666666666,152.29999999999998,125.60000000000001,90.5,141.9333333333333,130.03333333333333,117.03333333333335,176.26666666666665
Ontario,Toronto,2021,1,1720.0,2140.0,140.23333333333332,157.26666666666665,152.16666666666666,126.3,88.96666666666665,147.26666666666668,130.53333333333333,117.2,177.63333333333333
Ontario,Toronto,2021,2,1740.0,2190.0,142.5,157.79999999999998,155.73333333333332,126.89999999999999,90.2,150.73333333333332,133.23333333333332,118.66666666666667,178.86666666666667
Ontario,Toronto,2021,3,1780.0,2210.0,144.06666666666666,159.83333333333334,157.66666666666666,128.20000000000002,89.96666666666665,153.1,134.6,119.63333333333333,177.20000000000002
Ontario,Toronto,2021,4,1830.0,2280.0,145.9,162.5,160.6,129.06666666666666,92.23333333333333,155.5,134.83333333333334,118.93333333333334,177.63333333333333
Ontario,Toronto,2022,1,1870.0,2320.0,149.0,168.66666666666666,163.13333333333335,130.83333333333334,91.26666666666667,161.13333333333333,135.96666666666667,121.26666666666667,180.26666666666665
Ontario,Toronto,2022,2,1950.0,2460.0,153.23333333333332,172.73333333333335,167.0,133.86666666666667,92.96666666666665,170.96666666666667,139.23333333333332,123.63333333333333,180.73333333333335
Ontario,Toronto,2022,3,2100.0,2640.0,154.26666666666665,175.79999999999998,168.93333333333334,135.20000000000002,92.16666666666667,167.56666666666666,141.0666666666667,126.13333333333333,181.23333333333335
Ontario,Toronto,2022,4,2180.0,2710.0,155.13333333333333,178.53333333333333,171.4333333333333,135.76666666666668,93.7,165.83333333333334,142.66666666666666,123.46666666666665,182.86666666666667
Ontario,Toronto,2023,1,2210.0,2730.0,156.46666666666667,184.4333333333333,173.23333333333335,135.83333333333334,92.53333333333335,163.86666666666667,144.76666666666668,124.3,187.9333333333333
Ontario,Toronto,2023,2,2280.0,2880.0,158.26666666666668,186.26666666666665,174.66666666666666,136.43333333333334,93.76666666666667,167.6,147.83333333333334,126.56666666666666,189.33333333333334
Ontario,Toronto,2023,3,2320.0,2920.0,159.73333333333332,186.96666666666667,177.0666666666667,135.16666666666666,94.13333333333333,171.66666666666666,148.93333333333334,127.43333333333334,191.1
Ontario,Toronto,2023,4,2340.0,2920.0,160.29999999999998,187.4,180.4333333333333,134.63333333333333,95.53333333333335,168.33333333333334,149.0,127.73333333333335,192.13333333333333
Ontario,Toronto,2024,1,2290.0,2850.0,160.5,189.4,182.5666666666667,133.26666666666665,92.0,168.56666666666666,149.5,125.60000000000001,193.96666666666667
Ontario,Toronto,2024,2,2280.0,2830.0,162.83333333333334,190.73333333333335,184.79999999999998,134.66666666666666,92.63333333333333,173.6,152.29999999999998,127.96666666666668,194.96666666666667
Ontario,Toronto,2024,3,2270.0,2830.0,163.33333333333334,192.53333333333333,186.29999999999998,134.86666666666667,91.63333333333333,172.9,153.43333333333334,127.33333333333333,195.76666666666665
Ontario,Toronto,2024,4,2210.0,2740.0,163.23333333333332,191.76666666666665,188.20000000000002,132.76666666666668,92.16666666666667,172.0666666666667,154.16666666666666,126.66666666666667,194.53333333333333
Ontario,Toronto,2025,1,2170.0,2690.0,164.1,190.73333333333335,189.63333333333333,134.56666666666666,91.93333333333334,173.66666666666666,154.26666666666668,127.83333333333333,191.9
Quebec,Trois-Rivières,2020,1,510.0,,132.76666666666665,152.26666666666665,137.6,123.46666666666665,95.43333333333334,140.03333333333333,127.33333333333333,103.26666666666667,159.73333333333332
Quebec,Trois-Rivières,2020,2,500.0,,132.13333333333333,154.20000000000002,137.1,123.7,89.60000000000001,137.26666666666665,127.63333333333333,103.5,160.36666666666667
Quebec,Trois-Rivières,2020,3,520.0,,132.79999999999998,153.26666666666668,137.5,124.26666666666667,90.33333333333333,139.26666666666668,129.16666666666666,104.46666666666665,161.03333333333333
Quebec,Trois-Rivières,2020,4,510.0,,133.33333333333334,153.20000000000002,138.33333333333334,124.39999999999999,92.53333333333335,139.36666666666667,131.0,104.46666666666665,162.63333333333333
Quebec,Trois-Rivières,2021,1,540.0,,135.0,154.9,139.1,124.53333333333335,91.3,145.0,131.0666666666667,105.43333333333334,164.33333333333334
Quebec,Trois-Rivières,2021,2,540.0,,137.06666666666666,155.66666666666666,141.4,126.2,93.23333333333333,148.73333333333332,133.26666666666665,106.83333333333333,166.53333333333333
Quebec,Trois-Rivières,2021,3,560.0,,138.79999999999998,157.46666666666667,143.5,127.66666666666667,91.36666666666667,152.03333333333333,134.0,108.13333333333333,169.06666666666666
Quebec,Trois-Rivières,2021,4,600.0,,140.29999999999998,160.26666666666668,144.5666666666667,128.79999999999998,93.89999999999999,154.6,134.13333333333333,108.0,169.96666666666667
Quebec,Trois-Rivières,2022,1,640.0,,142.73333333333332,165.13333333333333,146.29999999999998,129.86666666666667,90.8,159.66666666666666,135.53333333333333,110.36666666666667,172.73333333333335
Quebec,Trois-Rivières,2022,2,610.0,,147.26666666666665,170.26666666666665,150.63333333333333,131.93333333333334,93.0,170.73333333333335,138.4333333333333,112.66666666666667,173.46666666666667
Quebec,Trois-Rivières,2022,3,670.0,,148.5,173.16666666666666,151.96666666666667,133.53333333333333,91.89999999999999,169.53333333333333,140.46666666666667,114.83333333333333,175.83333333333334
Quebec,Trois-Rivières,2022,4,710.0,,149.4333333333333,177.73333333333335,154.36666666666667,132.86666666666667,94.40000000000002,166.26666666666665,142.66666666666666,113.46666666666665,177.79999999999998
Quebec,Trois-Rivières,2023,1,710.0,,150.6,182.4333333333333,155.93333333333334,133.53333333333333,91.86666666666667,165.4333333333333,143.53333333333333,113.60000000000001,182.1
Quebec,Trois-Rivières,2023,2,770.0,,153.36666666666667,186.1,158.33333333333334,134.36666666666667,95.16666666666667,168.33333333333334,146.6,117.46666666666665,185.76666666666665
Quebec,Trois-Rivières,2023,3,820.0,,155.0666666666667,187.16666666666666,161.63333333333333,133.63333333333333,92.89999999999999,172.73333333333335,147.46666666666667,119.10000000000001,187.5666666666667
Quebec,Trois-Rivières,2023,4,770.0,,155.29999999999998,187.5666666666667,165.0666666666667,132.66666666666666,93.60000000000001,170.20000000000002,147.53333333333333,117.53333333333335,188.1
Quebec,Trois-Rivières,2024,1,830.0,,155.66666666666666,188.83333333333334,167.13333333333333,133.0,88.39999999999999,170.20000000000002,148.96666666666667,116.36666666666667,189.96666666666667
Quebec,Trois-Rivières,2024,2,860.0,,157.56666666666666,189.33333333333334,169.4,133.20000000000002,91.36666666666667,173.53333333333333,151.43333333333334,118.43333333333334,192.26666666666665
Quebec,Trois-Rivières,2024,3,910.0,,157.66666666666666,190.29999999999998,171.6,132.9,87.36666666666667,171.53333333333333,152.0,118.96666666666665,194.03333333333333
